"CODI_EQUIPAMENT","EQUIPAMENT","SECCIO","TIPUS_VIA","NOM_CARRER","NUM_CARRER_1","NUM_CARRER_2","CODI_BARRI","NUM_BARRI","CODI_DISTRICTE","NOM_DISTRICTE","CODI_POSTAL","CODI_POBLACIO","POBLACIO","LATITUD","LONGITUD","X_ETRS89","Y_ETRS89","X_ED50","Y_ED50","TELEFON_NUM","TELEFON_TIPUS","TELEFON_INFO_COM","HORARI_PERIODE_INICI","HORARI_PERIODE_FI","HORARI_DIES","HORARI_HORES_INICI","HORARI_HORES_FI","HORARI_OBSERVACIONS","3ER_NIVELL","2N_NIVELL","1ER_NIVELL",
"98348133604","Residència Adriano","#","C","Muntaner","447","447","26","Sant Gervasi - Galvany","05","Sarrià-Sant Gervasi","08021","019","BARCELONA","41.401355","2.139759","428092.705","4583669.856","428184.615","4583870.805","932016860","Tel.","","","","","","","","","Residències d'estudiants","Allotjament",
"98348135946","Residència Talitha","#","Rda","Sant Pere","25","25","07","la Dreta de Eixample","02","Eixample","08010","019","BARCELONA","41.389829","2.174602","430993.045","4582361.894","431084.983","4582562.832","615334201","Tel.","","","","","","","","","Residències d'estudiants","Allotjament",
"99110181021","Missioneres Germanes de Betània","#","C","Alt de Gironella","7","7","24","les Tres Torres","05","Sarrià-Sant Gervasi","08017","019","BARCELONA","41.394721","2.129833","427255.574","4582941.58","427347.477","4583142.522","932035459","Tel.","","","","","","","","","Residències d'estudiants","Allotjament",
"99110181021","Missioneres Germanes de Betània","#","C","Alt de Gironella","7","7","24","les Tres Torres","05","Sarrià-Sant Gervasi","08017","019","BARCELONA","41.394721","2.129833","427255.574","4582941.58","427347.477","4583142.522","933753367","Fax","","","","","","","","","Residències d'estudiants","Allotjament",
"99131131418","Residència Universitària Sarrià","#","C","Esports","1","3","23","Sarrià","05","Sarrià-Sant Gervasi","08017","019","BARCELONA","41.40168","2.111244","425709.479","4583729.957","425801.367","4583930.906","932065540","Tel.","","","","","","","","","Residències d'estudiants","Allotjament",
"99131131418","Residència Universitària Sarrià","#","C","Esports","1","3","23","Sarrià","05","Sarrià-Sant Gervasi","08017","019","BARCELONA","41.40168","2.111244","425709.479","4583729.957","425801.367","4583930.906","932040852","Fax","","","","","","","","","Residències d'estudiants","Allotjament",
"99400005142","Alternative Creative Youth Hostel - AJ000534","#","Rda","Universitat","17","17","07","la Dreta de Eixample","02","Eixample","08007","019","BARCELONA","41.386774","2.166437","430307.207","4582029.299","430399.138","4582230.233","635669021","Tel.","","","","","","","","Albergs juvenils","Altres allotjaments","Allotjament",
"99400005142","Alternative Creative Youth Hostel - AJ000534","#","Rda","Universitat","17","17","07","la Dreta de Eixample","02","Eixample","08007","019","BARCELONA","41.386774","2.166437","430307.207","4582029.299","430399.138","4582230.233","635669021","Tel.","","","","","","","","","Albergs juvenils","Allotjament",
"99400006611","Apartaments BCN","#","C","Independència","350","350","64","el Camp de l'Arpa del Clot","10","Sant Martí","08026","019","BARCELONA","41.411131","2.179238","431403.067","4584723.172","431495.008","4584924.132","934561619","Tel.","","","","","","","","","Apartaments","Allotjament",
"99400006611","Apartaments BCN","#","C","Independència","350","350","64","el Camp de l'Arpa del Clot","10","Sant Martí","08026","019","BARCELONA","41.411131","2.179238","431403.067","4584723.172","431495.008","4584924.132","652599480","Tel.","","","","","","","","","Apartaments","Allotjament",
"99400009986","Residencias Universitarias San Marius","#","C","Muntaner","507","509","25","Sant Gervasi - la Bonanova","05","Sarrià-Sant Gervasi","08022","019","BARCELONA","41.403461","2.137069","427870.198","4583905.861","427962.106","4584106.812","932116953","Fax","","","","","","","","","Residències d'estudiants","Allotjament",
"99400009986","Residencias Universitarias San Marius","#","Trav","Gràcia","22","22","26","Sant Gervasi - Galvany","05","Sarrià-Sant Gervasi","08021","019","BARCELONA","41.394233","2.146828","428675.799","4582873.357","428767.715","4583074.299","932116953","Fax","","","","","","","","","Residències d'estudiants","Allotjament",
"99400009986","Residencias Universitarias San Marius","#","C","Muntaner","507","509","25","Sant Gervasi - la Bonanova","05","Sarrià-Sant Gervasi","08022","019","BARCELONA","41.403461","2.137069","427870.198","4583905.861","427962.106","4584106.812","934174802","Tel.","","","","","","","","","Residències d'estudiants","Allotjament",
"99400009986","Residencias Universitarias San Marius","#","Trav","Gràcia","22","22","26","Sant Gervasi - Galvany","05","Sarrià-Sant Gervasi","08021","019","BARCELONA","41.394233","2.146828","428675.799","4582873.357","428767.715","4583074.299","934174802","Tel.","","","","","","","","","Residències d'estudiants","Allotjament",
"99400010026","Residència Universitària Torre Girona","#","Pg","Til·lers","19","19","21","Pedralbes","04","Les Corts","08034","019","BARCELONA","41.388403","2.113526","425885.147","4582253.987","425977.037","4582454.922","933904300","Tel.","","","","","","","","","Residències d'estudiants","Allotjament",
"99400010026","Residència Universitària Torre Girona","#","Pg","Til·lers","19","19","21","Pedralbes","04","Les Corts","08034","019","BARCELONA","41.388403","2.113526","425885.147","4582253.987","425977.037","4582454.922","932183250","Fax","","","","","","","","","Residències d'estudiants","Allotjament",
"99400010026","Residència Universitària Torre Girona","#","Pg","Til·lers","19","19","21","Pedralbes","04","Les Corts","08034","019","BARCELONA","41.388403","2.113526","425885.147","4582253.987","425977.037","4582454.922","902444447","Reserves","","","","","","","","","Residències d'estudiants","Allotjament",
"99400010027","Residència Universitària Campus del Mar","#","Pg","Salvat Papasseit","4","4","03","la Barceloneta","01","Ciutat Vella","08003","019","BARCELONA","41.382552","2.191125","432366.933","4581540.957","432458.883","4581741.887","933106627","Fax","","","","","","","","","Residències d'estudiants","Allotjament",
"99400010027","Residència Universitària Campus del Mar","#","Pg","Salvat Papasseit","4","4","03","la Barceloneta","01","Ciutat Vella","08003","019","BARCELONA","41.382552","2.191125","432366.933","4581540.957","432458.883","4581741.887","902444447","Reserves","","","","","","","","","Residències d'estudiants","Allotjament",
"99400011042","Alberg Center Rambles - AJ000398","#","C","Hospital","63","63","01","el Raval","01","Ciutat Vella","08001","019","BARCELONA","41.380518","2.170728","430659.246","4581331.311","430751.181","4581532.239","934124069","Tel.","","","","","","","","Albergs juvenils","Altres allotjaments","Allotjament",
"99400011042","Alberg Center Rambles - AJ000398","#","C","Hospital","63","63","01","el Raval","01","Ciutat Vella","08001","019","BARCELONA","41.380518","2.170728","430659.246","4581331.311","430751.181","4581532.239","934124069","Tel.","","","","","","","","","Albergs juvenils","Allotjament",
"99400042799","Residencia d'Estudiants","#","C","Fontanella","11","11","07","la Dreta de Eixample","02","Eixample","08010","019","BARCELONA","41.387943","2.172153","430786.34","4582154.433","430878.276","4582355.369","934 127 226","Tel.","","","","","","","","","Residències d'estudiants","Allotjament",
"99400056855","Alberg Safestay  Gothic - AJ000442","#","C","Vigatans","5","5","04","Sant Pere, Santa Caterina i la Ribera","01","Ciutat Vella","08003","019","BARCELONA","41.384173","2.179723","431415.301","4581729.866","431507.243","4581930.798","932687808","Tel.","","","","","","","","","Albergs juvenils","Allotjament",
"99400056855","Alberg Safestay  Gothic - AJ000442","#","C","Vigatans","5","5","04","Sant Pere, Santa Caterina i la Ribera","01","Ciutat Vella","08003","019","BARCELONA","41.384173","2.179723","431415.301","4581729.866","431507.243","4581930.798","932312045","Tel.","","","","","","","","","Albergs juvenils","Allotjament",
"99400056855","Alberg Safestay  Gothic - AJ000442","#","C","Vigatans","5","5","04","Sant Pere, Santa Caterina i la Ribera","01","Ciutat Vella","08003","019","BARCELONA","41.384173","2.179723","431415.301","4581729.866","431507.243","4581930.798","932687808","Tel.","","","","","","","","Albergs juvenils","Altres allotjaments","Allotjament",
"99400056855","Alberg Safestay  Gothic - AJ000442","#","C","Vigatans","5","5","04","Sant Pere, Santa Caterina i la Ribera","01","Ciutat Vella","08003","019","BARCELONA","41.384173","2.179723","431415.301","4581729.866","431507.243","4581930.798","932312045","Tel.","","","","","","","","Albergs juvenils","Altres allotjaments","Allotjament",
"99400076759","Residència Juvenes","#","G.V.","Corts Catalanes","593","593","07","la Dreta de Eixample","02","Eixample","08007","019","BARCELONA","41.388043","2.165984","430270.659","4582170.565","430362.59","4582371.501","933023176","Tel.","","","","","","","","","Residències d'estudiants","Allotjament",
"99400076759","Residència Juvenes","#","G.V.","Corts Catalanes","593","593","07","la Dreta de Eixample","02","Eixample","08007","019","BARCELONA","41.388043","2.165984","430270.659","4582170.565","430362.59","4582371.501","933023176","Fax","","","","","","","","","Residències d'estudiants","Allotjament",
"99400082592","Residència Universitària Josep Manyanet","#","C","Entença","309","309","19","les Corts","04","Les Corts","08029","019","BARCELONA","41.389339","2.138465","427971.251","4582336.929","428063.161","4582537.865","933211817","Fax","","","","","","","","","Residències d'estudiants","Allotjament",
"99400082592","Residència Universitària Josep Manyanet","#","C","Entença","309","309","19","les Corts","04","Les Corts","08029","019","BARCELONA","41.389339","2.138465","427971.251","4582336.929","428063.161","4582537.865","933631290","Tel.","","","","","","","","","Residències d'estudiants","Allotjament",
"99400082594","Residencia Juvenes","#","C","Balmes","23","23","08","l'Antiga Esquerra de l'Eixample","02","Eixample","08007","019","BARCELONA","41.387875","2.164406","430138.499","4582153.177","430230.429","4582354.112","934534947","Fax","","","","","","","","","Residències d'estudiants","Allotjament",
"99400082594","Residencia Juvenes","#","C","Balmes","23","23","08","l'Antiga Esquerra de l'Eixample","02","Eixample","08007","019","BARCELONA","41.387875","2.164406","430138.499","4582153.177","430230.429","4582354.112","934537947","Tel.","","","","","","","","","Residències d'estudiants","Allotjament",
"99400085514","Alberg In-Out - AJ000427","#","C","Major del Rectoret","2","2","22","Vallvidrera, el Tibidabo i les Planes","05","Sarrià-Sant Gervasi","08017","019","BARCELONA","41.422063","2.101821","424945.272","4586001.039","425037.153","4586202.009","932800985","Tel.","","","","","","","","","Albergs juvenils","Allotjament",
"99400085514","Alberg In-Out - AJ000427","#","C","Major del Rectoret","2","2","22","Vallvidrera, el Tibidabo i les Planes","05","Sarrià-Sant Gervasi","08017","019","BARCELONA","41.422063","2.101821","424945.272","4586001.039","425037.153","4586202.009","932800985","Tel.","","","","","","","","Albergs juvenils","Altres allotjaments","Allotjament",
"99400085514","Alberg In-Out - AJ000427","#","C","Major del Rectoret","2","2","22","Vallvidrera, el Tibidabo i les Planes","05","Sarrià-Sant Gervasi","08017","019","BARCELONA","41.422063","2.101821","424945.272","4586001.039","425037.153","4586202.009","932801857","Fax","","","","","","","","Albergs juvenils","Altres allotjaments","Allotjament",
"99400085514","Alberg In-Out - AJ000427","#","C","Major del Rectoret","2","2","22","Vallvidrera, el Tibidabo i les Planes","05","Sarrià-Sant Gervasi","08017","019","BARCELONA","41.422063","2.101821","424945.272","4586001.039","425037.153","4586202.009","932801857","Fax","","","","","","","","","Albergs juvenils","Allotjament",
"99400090299","Residència d'Estudiants  Barcelona Housing Student","#","C","Gran de Gràcia","117","117","31","la Vila de Gràcia","06","Gràcia","08012","019","BARCELONA","41.401575","2.153338","429228.048","4583683.063","429319.969","4583884.012","629 561 477","Tel.","","","","","","","","","Residències d'estudiants","Allotjament",
"99400090501","Apartaments Barcelona for Rent Apartments","#","C","Bailèn","120","120","07","la Dreta de Eixample","02","Eixample","08009","019","BARCELONA","41.397937","2.16951","430575.961","4583266.108","430667.894","4583467.054","932075274","Fax","","","","","","","","","Apartaments","Allotjament",
"99400090501","Apartaments Barcelona for Rent Apartments","#","C","Bailèn","120","120","07","la Dreta de Eixample","02","Eixample","08009","019","BARCELONA","41.397937","2.16951","430575.961","4583266.108","430667.894","4583467.054","934586340","Tel.","","","","","","","","","Apartaments","Allotjament",
"99400098252","Residència Onix","#","C","Sardenya","101","101","05","el Fort Pienc","02","Eixample","08013","019","BARCELONA","41.395868","2.183155","431714.425","4583025.524","431806.369","4583226.468","932666101","Fax","","","","","","","","","Residències d'estudiants","Allotjament",
"99400098252","Residència Onix","#","C","Sardenya","101","101","05","el Fort Pienc","02","Eixample","08013","019","BARCELONA","41.395868","2.183155","431714.425","4583025.524","431806.369","4583226.468","932666100","Tel.","","","","","","","","","Residències d'estudiants","Allotjament",
"99400098299","Apartaments Barcelona Next Door Apartaments","#","Pg","Colom","3","3","02","el Barri Gòtic","01","Ciutat Vella","08002","019","BARCELONA","41.380876","2.181361","431548.746","4581362.63","431640.689","4581563.558","933042660","Tel.","","","","","","","","","Apartaments","Allotjament",
"99400121189","Apartaments Apartments in Barcelona","#","C","Guàrdia","8","8","01","el Raval","01","Ciutat Vella","08001","019","BARCELONA","41.377941","2.173786","430912.225","4581042.777","431004.162","4581243.702","933220670","Fax","","","","","","","","","Apartaments","Allotjament",
"99400121189","Apartaments Apartments in Barcelona","#","C","Guàrdia","8","8","01","el Raval","01","Ciutat Vella","08001","019","BARCELONA","41.377941","2.173786","430912.225","4581042.777","431004.162","4581243.702","902365830","Tel.","","","","","","","","","Apartaments","Allotjament",
"99400128970","Hostel Sun & Moon - AJ000471","#","C","Ferran","17","17","02","el Barri Gòtic","01","Ciutat Vella","08002","019","BARCELONA","41.381014","2.174942","431012.146","4581382.987","431104.084","4581583.915","933171520","Fax","","","","","","","","","Albergs juvenils","Allotjament",
"99400128970","Hostel Sun & Moon - AJ000471","#","C","Ferran","17","17","02","el Barri Gòtic","01","Ciutat Vella","08002","019","BARCELONA","41.381014","2.174942","431012.146","4581382.987","431104.084","4581583.915","932702060","Tel.","","","","","","","","Albergs juvenils","Altres allotjaments","Allotjament",
"99400128970","Hostel Sun & Moon - AJ000471","#","C","Ferran","17","17","02","el Barri Gòtic","01","Ciutat Vella","08002","019","BARCELONA","41.381014","2.174942","431012.146","4581382.987","431104.084","4581583.915","932702060","Tel.","","","","","","","","","Albergs juvenils","Allotjament",
"99400128970","Hostel Sun & Moon - AJ000471","#","C","Ferran","17","17","02","el Barri Gòtic","01","Ciutat Vella","08002","019","BARCELONA","41.381014","2.174942","431012.146","4581382.987","431104.084","4581583.915","933171520","Fax","","","","","","","","Albergs juvenils","Altres allotjaments","Allotjament",
"99400140820","Apartaments Aspasios Short Rental","#","Rda","Sant Pere","39","39","07","la Dreta de Eixample","02","Eixample","08010","019","BARCELONA","41.390497","2.176386","431142.962","4582434.665","431234.901","4582635.603","933041448","Tel.","","","","","","","","","Apartaments","Allotjament",
"99400140820","Apartaments Aspasios Short Rental","#","Rda","Sant Pere","39","39","07","la Dreta de Eixample","02","Eixample","08010","019","BARCELONA","41.390497","2.176386","431142.962","4582434.665","431234.901","4582635.603","933010430","Fax","","","","","","","","","Apartaments","Allotjament",
"99400155188","Barcelona Residencias","Residència Sardenya","C","Sardenya","326","328","06","la Sagrada Família","02","Eixample","08025","019","BARCELONA","41.403943","2.172848","430861.348","4583930.211","430953.284","4584131.163","934367739","Tel.","","","","","","","","","Residències d'estudiants","Allotjament",
"99400155188","Barcelona Residencias","Residència Sardenya","C","Sardenya","326","328","06","la Sagrada Família","02","Eixample","08025","019","BARCELONA","41.403943","2.172848","430861.348","4583930.211","430953.284","4584131.163","935320273","Fax","","","","","","","","","Residències d'estudiants","Allotjament",
"99400155188","Barcelona Residencias","Residència Sardenya","C","Sardenya","326","328","06","la Sagrada Família","02","Eixample","08025","019","BARCELONA","41.403943","2.172848","430861.348","4583930.211","430953.284","4584131.163","663041433","Tel.","","","","","","","","","Residències d'estudiants","Allotjament",
"99400164110","Residència Universitària Internacional Àgora BCN","#","Pg","Castanyers","21","21","43","Horta","07","Horta-Guinardó","08035","019","BARCELONA","41.439383","2.149513","428949.538","4587883.577","429041.455","4588084.565","935040420","Tel.","","","","","","","","","Col.legis majors","Allotjament",
"99400164110","Residència Universitària Internacional Àgora BCN","#","Pg","Castanyers","21","21","43","Horta","07","Horta-Guinardó","08035","019","BARCELONA","41.439383","2.149513","428949.538","4587883.577","429041.455","4588084.565","935040420","Tel.","","","","","","","","Col.legis majors","Altres allotjaments","Allotjament",
"99400164110","Residència Universitària Internacional Àgora BCN","#","Pg","Castanyers","21","21","43","Horta","07","Horta-Guinardó","08035","019","BARCELONA","41.439383","2.149513","428949.538","4587883.577","429041.455","4588084.565","935040420","Tel.","","","","","","","","Residències d'estudiants","Altres allotjaments","Allotjament",
"99400164110","Residència Universitària Internacional Àgora BCN","#","Pg","Castanyers","21","21","43","Horta","07","Horta-Guinardó","08035","019","BARCELONA","41.439383","2.149513","428949.538","4587883.577","429041.455","4588084.565","935040421","Fax","","","","","","","","","Residències d'estudiants","Allotjament",
"99400164110","Residència Universitària Internacional Àgora BCN","#","Pg","Castanyers","21","21","43","Horta","07","Horta-Guinardó","08035","019","BARCELONA","41.439383","2.149513","428949.538","4587883.577","429041.455","4588084.565","935040421","Fax","","","","","","","","Residències d'estudiants","Altres allotjaments","Allotjament",
"99400164110","Residència Universitària Internacional Àgora BCN","#","Pg","Castanyers","21","21","43","Horta","07","Horta-Guinardó","08035","019","BARCELONA","41.439383","2.149513","428949.538","4587883.577","429041.455","4588084.565","935040421","Fax","","","","","","","","","Col.legis majors","Allotjament",
"99400164110","Residència Universitària Internacional Àgora BCN","#","Pg","Castanyers","21","21","43","Horta","07","Horta-Guinardó","08035","019","BARCELONA","41.439383","2.149513","428949.538","4587883.577","429041.455","4588084.565","935040420","Tel.","","","","","","","","","Residències d'estudiants","Allotjament",
"99400164110","Residència Universitària Internacional Àgora BCN","#","Pg","Castanyers","21","21","43","Horta","07","Horta-Guinardó","08035","019","BARCELONA","41.439383","2.149513","428949.538","4587883.577","429041.455","4588084.565","935040421","Fax","","","","","","","","Col.legis majors","Altres allotjaments","Allotjament",
"99400164293","Alberg Equity Point Centric - AJ000470","#","Pg","Gràcia","33","33","07","la Dreta de Eixample","02","Eixample","08007","019","BARCELONA","41.390931","2.165964","430272.027","4582491.122","430363.958","4582692.061","932312045","Tel.","","","","","","","","","Albergs juvenils","Allotjament",
"99400164293","Alberg Equity Point Centric - AJ000470","#","Pg","Gràcia","33","33","07","la Dreta de Eixample","02","Eixample","08007","019","BARCELONA","41.390931","2.165964","430272.027","4582491.122","430363.958","4582692.061","932156538","Tel.","","","","","","","","","Albergs juvenils","Allotjament",
"99400164293","Alberg Equity Point Centric - AJ000470","#","Pg","Gràcia","33","33","07","la Dreta de Eixample","02","Eixample","08007","019","BARCELONA","41.390931","2.165964","430272.027","4582491.122","430363.958","4582692.061","932156538","Tel.","","","","","","","","Albergs juvenils","Altres allotjaments","Allotjament",
"99400164293","Alberg Equity Point Centric - AJ000470","#","Pg","Gràcia","33","33","07","la Dreta de Eixample","02","Eixample","08007","019","BARCELONA","41.390931","2.165964","430272.027","4582491.122","430363.958","4582692.061","932312045","Tel.","","","","","","","","Albergs juvenils","Altres allotjaments","Allotjament",
"99400172702","Residència Erasmus Gràcia","#","C","Torrent de l'Olla","212","214","31","la Vila de Gràcia","06","Gràcia","08012","019","BARCELONA","41.405971","2.153034","429207.427","4584171.37","429299.348","4584372.324","934151203","Tel.","","","","","","","","","Residències d'estudiants","Allotjament",
"99400172702","Residència Erasmus Gràcia","#","C","Torrent de l'Olla","212","214","31","la Vila de Gràcia","06","Gràcia","08012","019","BARCELONA","41.405971","2.153034","429207.427","4584171.37","429299.348","4584372.324","934151203","Fax","","","","","","","","","Residències d'estudiants","Allotjament",
"99400189504","Residència Melon District *Poble Sec","#","Av","Paral·lel","101","101","11","el Poble-sec","03","Sants-Montjuïc","08004","019","BARCELONA","41.374827","2.163093","430014.766","4580705.611","430106.695","4580906.533","932178812","Informació i reserves","","","","","","","","","Residències d'estudiants","Allotjament",
"99400189504","Residència Melon District *Poble Sec","#","Av","Paral·lel","101","101","11","el Poble-sec","03","Sants-Montjuïc","08004","019","BARCELONA","41.374827","2.163093","430014.766","4580705.611","430106.695","4580906.533","934160845","Fax","","","","","","","","","Residències d'estudiants","Allotjament",
"99400189504","Residència Melon District *Poble Sec","#","Av","Paral·lel","101","101","11","el Poble-sec","03","Sants-Montjuïc","08004","019","BARCELONA","41.374827","2.163093","430014.766","4580705.611","430106.695","4580906.533","933299667","Tel.","","","","","","","","","Residències d'estudiants","Allotjament",
"99400192614","Residència Universitària Augusta","#","Trav","Gràcia","96","96","31","la Vila de Gràcia","06","Gràcia","08006","019","BARCELONA","41.398705","2.153818","429265.01","4583364.115","429356.931","4583565.061","933689099","Fax","","","","","","","","","Residències d'estudiants","Allotjament",
"99400192614","Residència Universitària Augusta","#","Trav","Gràcia","96","96","31","la Vila de Gràcia","06","Gràcia","08006","019","BARCELONA","41.398705","2.153818","429265.01","4583364.115","429356.931","4583565.061","933689099","Tel.","","","","","","","","","Residències d'estudiants","Allotjament",
"99400194308","Pars Teatro Hostel - AJ000529","#","C","Albareda","12","12","11","el Poble-sec","03","Sants-Montjuïc","08004","019","BARCELONA","41.373804","2.174058","430930.588","4580583.285","431022.526","4580784.206","934439466","Tel.","","","","","","","","Albergs juvenils","Altres allotjaments","Allotjament",
"99400194308","Pars Teatro Hostel - AJ000529","#","C","Albareda","12","12","11","el Poble-sec","03","Sants-Montjuïc","08004","019","BARCELONA","41.373804","2.174058","430930.588","4580583.285","431022.526","4580784.206","934439466","Tel.","","","","","","","","","Albergs juvenils","Allotjament",
"99400194313","Hello Bcn Hostel - AJ000512","#","C","Lafont","8","10","11","el Poble-sec","03","Sants-Montjuïc","08004","019","BARCELONA","41.373595","2.169156","430520.437","4580563.994","430612.371","4580764.915","934428392","Tel.","","","","","","","","Albergs juvenils","Altres allotjaments","Allotjament",
"99400194313","Hello Bcn Hostel - AJ000512","#","C","Lafont","8","10","11","el Poble-sec","03","Sants-Montjuïc","08004","019","BARCELONA","41.373595","2.169156","430520.437","4580563.994","430612.371","4580764.915","670225606","Tel.","","","","","","","","","Albergs juvenils","Allotjament",
"99400194313","Hello Bcn Hostel - AJ000512","#","C","Lafont","8","10","11","el Poble-sec","03","Sants-Montjuïc","08004","019","BARCELONA","41.373595","2.169156","430520.437","4580563.994","430612.371","4580764.915","934428392","Tel.","","","","","","","","","Albergs juvenils","Allotjament",
"99400194313","Hello Bcn Hostel - AJ000512","#","C","Lafont","8","10","11","el Poble-sec","03","Sants-Montjuïc","08004","019","BARCELONA","41.373595","2.169156","430520.437","4580563.994","430612.371","4580764.915","670225606","Tel.","","","","","","","","Albergs juvenils","Altres allotjaments","Allotjament",
"99400194316","Alberg Juvenil Alberguinn - AJ000532","#","C","Melcior de Palau","70","74","18","Sants","03","Sants-Montjuïc","08014","019","BARCELONA","41.379729","2.134645","427641.264","4581273.159","427733.171","4581474.086","934905965","Tel.","","","","","","","","","Albergs juvenils","Allotjament",
"99400194316","Alberg Juvenil Alberguinn - AJ000532","#","C","Melcior de Palau","70","74","18","Sants","03","Sants-Montjuïc","08014","019","BARCELONA","41.379729","2.134645","427641.264","4581273.159","427733.171","4581474.086","934905965","Tel.","","","","","","","","Albergs juvenils","Altres allotjaments","Allotjament",
"99400194324","Alberg Juvenil Mambo Tango - AJ000486","#","C","Poeta Cabanyes","23","23","11","el Poble-sec","03","Sants-Montjuïc","08004","019","BARCELONA","41.374114","2.165668","430229.381","4580624.443","430321.312","4580825.364","932541280","Tel.","","","","","","","","","Albergs juvenils","Allotjament",
"99400194324","Alberg Juvenil Mambo Tango - AJ000486","#","C","Poeta Cabanyes","23","23","11","el Poble-sec","03","Sants-Montjuïc","08004","019","BARCELONA","41.374114","2.165668","430229.381","4580624.443","430321.312","4580825.364","934425164","Tel.","","","","","","","","","Albergs juvenils","Allotjament",
"99400194324","Alberg Juvenil Mambo Tango - AJ000486","#","C","Poeta Cabanyes","23","23","11","el Poble-sec","03","Sants-Montjuïc","08004","019","BARCELONA","41.374114","2.165668","430229.381","4580624.443","430321.312","4580825.364","934425164","Tel.","","","","","","","","Albergs juvenils","Altres allotjaments","Allotjament",
"99400194324","Alberg Juvenil Mambo Tango - AJ000486","#","C","Poeta Cabanyes","23","23","11","el Poble-sec","03","Sants-Montjuïc","08004","019","BARCELONA","41.374114","2.165668","430229.381","4580624.443","430321.312","4580825.364","932541280","Tel.","","","","","","","","Albergs juvenils","Altres allotjaments","Allotjament",
"99400215045","Barcelona Sound Hostel - AJ000440","#","C","Nou de la Rambla","91","91","01","el Raval","01","Ciutat Vella","08001","019","BARCELONA","41.375888","2.171018","430678.632","4580817.087","430770.567","4581018.01","931850802","Tel.","","","","","","","","Albergs juvenils","Altres allotjaments","Allotjament",
"99400215045","Barcelona Sound Hostel - AJ000440","#","C","Nou de la Rambla","91","91","01","el Raval","01","Ciutat Vella","08001","019","BARCELONA","41.375888","2.171018","430678.632","4580817.087","430770.567","4581018.01","931850802","Tel.","","","","","","","","","Albergs juvenils","Allotjament",
"99400215045","Barcelona Sound Hostel - AJ000440","#","C","Nou de la Rambla","91","91","01","el Raval","01","Ciutat Vella","08001","019","BARCELONA","41.375888","2.171018","430678.632","4580817.087","430770.567","4581018.01","931 850 800","Tel.","","","","","","","","Albergs juvenils","Altres allotjaments","Allotjament",
"99400215045","Barcelona Sound Hostel - AJ000440","#","C","Nou de la Rambla","91","91","01","el Raval","01","Ciutat Vella","08001","019","BARCELONA","41.375888","2.171018","430678.632","4580817.087","430770.567","4581018.01","931 850 800","Tel.","","","","","","","","","Albergs juvenils","Allotjament",
"99400215068","Residència Universitària La Salle Bonanova","#","Pg","Bonanova","8","8","25","Sant Gervasi - la Bonanova","05","Sarrià-Sant Gervasi","08022","019","BARCELONA","41.40624","2.132495","427490.97","4584218.167","427582.875","4584419.121","932 540 965","Tel.","","","","","","","","","Residències d'estudiants","Allotjament",
"99400215076","Mestral Mar","#","G.V.","Corts Catalanes","701","701","05","el Fort Pienc","02","Eixample","08013","019","BARCELONA","41.397366","2.178395","431318.138","4583195.599","431410.078","4583396.544","932 463 190","Tel.","","","","","","","","","Residències d'estudiants","Allotjament",
"99400215081","Nostra Senyora de la Consolació","#","Ptge","Concepció","8","8","07","la Dreta de Eixample","02","Eixample","08008","019","BARCELONA","41.39481","2.16015","429790.177","4582926.442","429882.103","4583127.384","934 880 756","Tel.","","","","","","","","","Residències d'estudiants","Allotjament",
"99400215081","Nostra Senyora de la Consolació","#","Ptge","Concepció","8","8","07","la Dreta de Eixample","02","Eixample","08008","019","BARCELONA","41.39481","2.16015","429790.177","4582926.442","429882.103","4583127.384","934 883 316","Tel.","","","","","","","","","Residències d'estudiants","Allotjament",
"99400215084","Sagrada Familia d'Urgell","#","C","Avinyó","20","20","02","el Barri Gòtic","01","Ciutat Vella","08002","019","BARCELONA","41.381124","2.176761","431164.385","4581393.731","431256.324","4581594.66","933 188 716","Tel.","","","","","","","","","Residències d'estudiants","Allotjament",
"99400215137","Residència Sagrado Corazón de Jesús","#","C","Alt de Gironella","7","7","24","les Tres Torres","05","Sarrià-Sant Gervasi","08017","019","BARCELONA","41.394721","2.129833","427255.574","4582941.579","427347.477","4583142.521","933 188 716","Tel.","","","","","","","","","Residències d'estudiants","Allotjament",
"99400215140","Residència Universitària Sants - AJ000640","#","C","Joan Güell","86","88","18","Sants","03","Sants-Montjuïc","08028","019","BARCELONA","41.380336","2.132801","427487.7","4581342.099","427579.606","4581543.026","934 094 027","Tel.","","","","","","","","","Albergs juvenils","Allotjament",
"99400215140","Residència Universitària Sants - AJ000640","#","C","Joan Güell","86","88","18","Sants","03","Sants-Montjuïc","08028","019","BARCELONA","41.380336","2.132801","427487.7","4581342.099","427579.606","4581543.026","934 094 027","Tel.","","","","","","","","Residències d'estudiants","Altres allotjaments","Allotjament",
"99400215140","Residència Universitària Sants - AJ000640","#","C","Joan Güell","86","88","18","Sants","03","Sants-Montjuïc","08028","019","BARCELONA","41.380336","2.132801","427487.7","4581342.099","427579.606","4581543.026","653699234","Tel.","","","","","","","","Albergs juvenils","Altres allotjaments","Allotjament",
